Timestamp,AccX,AccY,AccZ
273098392,-1873,-159,20775
273100296,3415,610,15931
273102192,4036,504,14256
273104092,2589,-555,16687
273105996,1980,-106,15837
273107888,432,-462,13720
273109776,1547,-875,13983
273111676,1453,-463,15603
273113564,-235,339,19188
273115460,-2797,-195,18212
273117364,382,-302,14907
273119248,347,-518,17344
273121112,262,-54,14344
273122996,-1889,33,22367
273124888,1168,-444,16412
273126792,535,-1977,17132
273128712,2288,-1209,12968
273130612,850,-628,16407
273132488,1763,-63,11835
273134380,-3701,-581,16468
273136292,-1711,-317,12772
273138184,611,-88,16216
273140064,-653,742,18460
273141952,654,212,18412
273143816,29,499,16867
273145696,1127,287,16439
273147588,3727,-207,11808
273149488,3446,-458,12047
